id,name
16555,Butte holding 12
3220,Black Diamond Mines Regional Preserve
3246,Crockett Hills Regional Park
15545,Aprigold Park
15561,Arbor View Park - South
15652,Ashland Area Park
16978,Catholic Park
2635,Wildwood Park
2727,Los Vaqueros Watershed
15363,Alice Topham Park
15393,Almansor Park
3067,Torrey Pines State Reserve
3109,Santa Rosa and San Jacinto Mountains National Monument
15394,Almar Plaza
4597,Sonny Bono Salton Sea National Wildlife Refuge
15819,Barlo Circle Park
3254,Diablo Foothills Regional Park
15523,Antioch Dunes National Wildlife Refuge
16374,Brickhouse Park
3202,Pardee Reservoir
5400,River Park
15395,Almendra Park
15396,Almeria Park
3205,Alameda Creek Regional Trail
5426,El Dorado East Regional Park
15397,Almond Park
15725,Avenue I Park
3270,Huckleberry Botanic Regional Preserve
15753,Backesto
14226,Hepatic Gulch Open Space
15489,Andy Jacobson Park
16023,Berkeley Rose Garden
6509,Foothills Open Space
15482,Andre Clark Bird Refuge
15638,Arroyostow Park
3221,Briones Regional Park
19500,Gregg Parkette
3240,Claremont Canyon Regional Reserve
3247,Cull Canyon Regional Recreation Area
3251,Del Valle Regional Park
15398,Almond Park
15476,Anderson Fishing Access
6302,Rush Creek Open Space
8325,Santa Rosa and San Jacinto Mountains National Monument
16098,Biggs Family Park
15525,Antonelli Pond
15803,Banyan Park
3266,Garin/Dry Creek Pioneer Regional Park
3268,Hayward Regional Shoreline
14229,John Muir National Historic Site
3277,Las Trampas Regional Wilderness
3285,MLK Regional Shoreline
15399,Almond Park
15400,Almondale Park
3288,Miller Knox Regional Shoreline
3321,Sycamore Valley Open Space Preserve
15401,Almondridge Park
15402,Alondra Community Regional Park
3301,Pleasanton Ridge Regional Park
3733,Fond Wilderness Preserve
15403,Alondra Golf Course
3307,Redwood Regional Park
3309,Round Valley Regional Park
14239,King Gillette Ranch
3318,Sibley Volcanic Regional Preserve
3750,Martin Tudor Jurupa Hills Regional Park
3324,Tilden Regional Park
3820,Ardenwood Historic Farm
3837,Fremont Central Park
14242,Lang Ranch - Jordan Ranch
3331,Wildcat Canyon Regional Park
4022,Whitewater Canyon
15404,Alpaugh Park
3401,Caples Lake
4066,Panorama Nature Reserve
3402,Echo Lake
3403,Silver Lake
3471,Elings Park - Elings Park Foundation
3569,Daley Ranch
3581,Kit Carson Park
4425,Simpson Park
4453,Hesperia Lake Park
3582,Lake Wohlford
4510,Clam Beach County Park
15599,Army Depot Park
3647,Rockville Hills Regional Park
3649,Rolling Hills Open Space
15484,Andrew Firebaugh Historical Park
3669,Santa Margarita River Lands
3844,Mission Peak Regional Preserve
3935,Woodward Regional Park
3936,Avocado Lake Park
4184,Brodiaea Reserve
4515,Van Duzen Park
15431,Alviso Marina
4250,Hollister Hills State Vehicular Recreation Area
4363,Hayward Shoreline
4582,Huntington Library and Botanical Gardens
4419,Lake Jennings Park
6064,Peter F Schabarum Regional County Park
15421,Alta Vista Open Space - COSCA
4638,Bommer Canyon Open Space
15432,Alviso Park
15433,Alyce Gereaux Park
6294,Lucas Valley Open Space Preserve
27054,Veterans Park
4710,San Diego Creek & Bike Path
4788,Buena Vista Aquatic Recreation Area
15434,Alyce Norman Playfields
5075,Lake Shastina
5179,Byrne-Milliron Forest
5079,Highland Springs Recreation Area
16583,Butte holding 39
5528,Frank G Bonelli Regional Park
5694,Ken Malloy Harbor Regional Park
5786,O'Melveny Park
5628,Elysian Park
5632,Ernest E Debs Regional Park
14258,Mori Point
15973,Bell Gardens Skate Park
5838,Santa Ynez Canyon Park
5954,Central Park
5982,Eaton Canyon Park and Nature Center
6049,Michael D Antonovich Open Space
14262,Peter Strauss Ranch
6093,Santa Monica Mountains National Recreation Area
6209,Manila Dunes Recreation Area
15640,Arthur Gerdes Park
6292,Loma Alta Open Space Preserve
15422,Alta Vista Park
15829,Barranca Vista Park
6277,Blithdale Summit Open Space Preserve
6291,Little Mountain Open Space
15436,Amaral Park
16728,California Street Mini-Park
6281,Cascade Canyon Open Space Preserve
15364,Alicia Park
6286,Ignacio Valley Open Space Preserve
6287,Indian Tree Open Space Preserve
15365,Alicia Park
15366,Alioto Mini Park
6507,El Sereno Open Space
6510,Fremont Older Open Space
15374,Alizondo Drive Park
15516,Anthony Munoz Park
15497,Angelo J Rossi Playground
15611,Arroyo Conejo - South Arroyo Conejo Open Space
6297,Mt. Burdell Open Space Preserve
6303,San Pedro Mountain Open Space
6326,John F. McInnis County Park
15367,Alisal Commons Park
6299,Pacheco Valley Open Space Preserve
6300,Ring Mountain Preserve
6526,Pulgas Ridge Open Space
22032,McGarvey Park
6342,Nicasio Reservoir
6343,Samuel P. Taylor State Park
15373,Aliso Viejo Ranch
16557,Butte holding 14
6344,Soulajule Reservoir
6348,Marin County Flood Control
15437,Amargosa River Preserve
6501,Coal Creek Open Space
7183,Michael D Antonovich Open Space Preserve
10147,Yucaipa Regional Park
15548,Aquatic Park
10398,Lake Morena County Park
10407,Los Penasquitos Canyon Preserve
11074,Alum Rock
15470,Anchor Memorial Park
15518,Antigua Park
15520,Antioch
6516,Long Ridge Open Space Preserve
6535,Russian Ridge Open Space
15375,Alkali Sink Ecological Reserve
6524,Monte Bello Open Space
6525,Picchetti Ranch Open Space
15531,Anza-Borrego Foundation
6531,Rancho San Antonio Open Space
6532,Ravenswood Open Space
7081,Arroyo Sequit - Little Sycamore
6537,Saratoga Gap Open Space
6551,Teague Hill Open Space
6928,Toro Regional Park
17375,Clair Engle Park
6554,Windy Hill Open Space
7184,Michael D. Antonovich Regional Park at Joughin Ranch
6746,Tuolumne River Regional Park
6748,Tuolumne River Regional Park
6783,Monrovia Wilderness Preserve
8044,Brush Canyon
15451,American Legion Park
6818,Lake San Antonio Recreation Area
7109,Corral Canyon Park
6838,Garland Ranch Regional Park
7067,Shoreline at Mountain View Park
7140,King Gillette Ranch
15377,All Seasons Park
6899,Laguna Seca Recreation Area & Campgrounds
6901,Manzanita Regional Park
7143,La Tuna Canyon Park
7159,Liberty Canyon Open Space
7189,Mulholland Gateway Park
7206,Rocky Peak Park
8055,Featherly Regional Park
15378,Allen J Martin Park
7212,Santa Clarita Woodlands Park
7222,Summit Valley Edmund D. Edelman Park
7250,Westlake Vista
15379,Allen Park
7251,Westridge-Canyonback Wilderness Park
8066,Laguna Niguel Regional Park
8077,O'Neill Regional Park
15380,Allendale Park
15381,Allendale Park
15382,Allensworth Ecological Reserve
7257,Cold Creek Canyon Preserve
7292,Sky Ranch
7353,Kennedy Park
7436,Bobelaine Sanctuary
15452,American Legion Park
7536,Combie Reservoir
8102,Peters Canyon Regional Park
15383,Allied Gardens Community Park
7538,Rollins Lake
15384,Allison
7825,Joaquin Miller Park
7828,Knowland Park/Oakland Zoo
15385,Allyne Park
15386,Alma Hoffman Park (Montclair Skate Park)
8111,Santiago Oaks Regional Park
8118,Thomas F Riley Wilderness Park
15387,Alma Park
15388,Alma Park
8130,William R Mason Regional Park
8209,Other State 27
9992,Mather Regional Park
8356,Baylands Preserve
8427,Hahamongna Watershed Park
9500,Lake Cahuilla Recreation Area
8444,Pasadena City Parkland
15405,Alpha Farm
9503,Martha McLean Anza Narrows Park
15988,Bellevue Ranch
8449,Upper Arroyo Seco
8553,Shollenberger Park
15406,Alpine County Park
8673,Placer County Land
8732,Augustin Bernal Park
8834,Iron Mountain Open Space
8932,Santa Rosa and San Jacinto Mountains National Monument
10132,Chapman Heights Open Space
9014,Rancho Simi Recreation Area
15407,Alpine Open Space
15408,Alpine Park
9507,Santa Rosa Plateau Ecological Reserve
9197,Conservation Area
9395,Ranch Jurupa Regional Park
9398,Santa Rosa Plateau Ecological Reserve
15409,Alpine Ranch
18143,Diamond Oaks
9491,Box Springs Mountain Park
9495,Harford Springs Reserve
15450,American Canyon/Fish and Game
15594,Armstrong Mini Park
15784,Ball Four Park
10137,Glen Helen Regional Park
11314,San Juan Capistrano City Open Space
15335,"Alberhill Conservation Area, Expansion 1"
10343,El Capitan Reservoir
15461,Amos P. Caitlin Park
10942,McLaren Park
15905,BB Delta Shoreline Trail
9929,Ueda Parkway
15566,Arcadia Par-3 Golf Course
9959,American River Parkway - Discovery Park
15410,Alston Park
15453,American Legion Softball Field
10792,Bernardo Mountain Open Space
15515,Antelope Valley Wildlife Area
15752,Backer Park
9979,Dry Creek Parkway
15330,Albany Mudflats Ecological Reserve
10429,Miramar Reservoir
10900,Golden Gate Park
22047,McKinley Park
15526,Anuta Park
16005,Bend Ferry Road
15293,Agua Hedionda Creek
15632,Arroyo Simi Equestrian Center
10415,Marian Bear Memorial Park
10772,Simon Park
15959,Bel-Air Park
10506,Rancho Mission Canyon Park and Open Space
15727,Averill Park
10841,Sunol Regional Wilderness
15557,Arbor Oaks Park
10515,Rose Canyon Open Space
10675,Del Dios Highlands Preserve
15430,Alton Park
10516,Sabre Springs North Open Space
10541,San Vicente Reservoir
15332,Albatross Canyon Open Space
10584,Sutherland Reservoir
10667,Boulder Oaks Open Space Preserve
10697,William Heise County Park
15454,American River Access
10725,Mission Trails Regional Park
10734,Otay Ranch Preserve
15455,Americana Park
16042,Best
10739,Otay Valley Regional Park
10762,San Luis Rey River Park
15672,Atkinson Open Space Bond and Purchase
16154,Blakey Park
16984,Caytano Park
11474,Huddart Park
15294,Agua Hedionda Lagoon Ecological Reserve
15298,Ahlstrom Park
15300,Airfield Park Site
15663,Atascadero Lake Park
15447,American Canyon Creek Park
15527,Anza-Borrego Critical Inholdings
11478,Memorial Park
15336,"Alberhill Conservation Area, Expansion 2"
15337,Albert Augustine Park
16562,Butte holding 19
11349,San Lorenzo Valley Water District
11372,Reservoir Canyon Open Space
11377,Johnson Ranch Open Space
11381,Laguna Lake Park/Open Space
24118,Ramona Park
14292,Shea Open Space - Las Virgenes
11482,Pescadero Creek Park
13171,Black Mesa Significant Ecological Area
11840,Santa Maria River
14382,Centennial Park
16043,Bestor Art Park
11884,Sierra Vista Open Space Preserve
13172,Cleveland National Forest Wildlife Corridors
11486,Sam McDonald Park
11490,San Pedro Valley Park
11495,Wunderlich Park
11920,Santa Teresa County Park
15338,Albert Park
15339,Albert Winn Park
11624,L.A. County Sanitation District Open Space
14564,Oakbrook Regional Park
11707,Gould Park
11728,Rattlesnake Canyon Park
11898,Edward R. Levin Park
14635,Lake Henshaw
11939,Coyote Ridge
11897,Coyote Lake-Harvey Bear Ranch County Park
12211,Upper Las Virgenes Open Space Preserve / Ahmanson
12213,Verdugo Mountains Open Space Preserve
11943,Lexington Reservoir
12487,Kaweah Oaks Preserve
15340,Alberto and Carmen Heredia Park
16102,Bill Blevins Park
25275,Sebring Park
12744,Camp Far West Reservoir
12005,Twin Lakes State Beach
12510,Tivy Mountain Preserve
15039,Greenhorn Park
15456,Amerige Heights Community Association 1
12033,Loch Lomond Recreation Area
12041,Pogonip Open Space Preserve
13811,Folsom Lake State Recreation Area
15457,Amerige Park
12523,Sierra Madre City Parkland
13813,Jenkinson Lake
13816,Lake Berryessa
15177,20-30 Park and Playground
15178,20th Street Park
15179,21 Mile Park
12543,Truckee River Wildlife Area
15341,Albertson Parkway
12546,Rush Ranch Open Space
12618,Hood Mountain Regional Park
12634,Sonoma Development Center
15193,32nd Street Canyon
12793,Frank Raines Regional Park
15194,34th St Canyon Open Space
15195,35th Avenue Plaza
15197,38th Street Park
25288,Seily Rodriguez Park
12984,Sweetwater Reservoir
12795,La Grange Regional Park
12983,Loveland Reservoir
16123,Birdsall Park
13174,Oak Glen Preserve
13175,Pioneertown Mountains Preserve
13189,San Gorgonio Wilderness
13898,Coachella Valley National Wildlife Refuge
13197,Conejo Canyons - Rancho Conejo Open Space - City
13404,Billy Mack Canyon
13405,Cold Stream Meadows
16575,Butte holding 31
14102,Red Bluff Recreation Area
15342,Albiani Park
25629,Soroptimist Park
13417,Royal Gorge
13576,Mojave River Forks Regional Park
13581,Pine Flat Lake
15716,Autumn Hill Park
13553,Black Butte Lake
14172,Tahoe National Forest
14190,Alcatraz Island
15286,Agins Subdivision Open Space Dedication
13556,Eastman Lake Recreation Area
13557,Englebright Lake
14191,Aquatic Park
13566,Lake Mendocino
13565,Lake Kaweah
14192,Arroyo Sequit
15343,Alcala Park
15458,Amethyst Park
13591,Sepulveda Basin Wildlife Reserve
15198,39th St Community Park
15201,41st Street Mini-Park
16124,Birdsong Park
13798,Cachuma Lake Recreation Area
15636,Arroyo Vista Community Park
13598,Success Lake
14193,Baker Beach
15459,Amicci Park
13602,Whittier Narrows Recreation Area
14194,Deer Creek Open Space
15287,Agnew Park
13799,Clear Lake National Wildlife Refuge
13801,Contra Loma Regional Park
13940,San Diego Bay National Wildlife Refuge
13819,Lake Casitas Recreation Area
13825,Millerton Lake State Recreation Area
13827,New Hogan Lake
13833,New Melones
15460,Amigo Park
13835,Picacho State Recreation Area
15637,Arroyo Vista Park
13849,San Luis Reservoir State Recreation Area
15344,Alden E. Oliver Sports Park
13878,San Onofre State Beach
15202,47th Street Canyon
13879,Tijuana River Valley Regional Park
14216,Fort Point National Historic Site
14217,Franklin Canyon Park
15207,61st Street Mini Park
13921,Lower Klamath National Wildlife Refuge
13934,Sacramento River National Wildlife Refuge
15208,63rd Street Mini-Park
13996,Tule Lake National Wildlife Refuge
14023,Eldorado National Forest
15898,Bayside Park
14072,McArthur-Burney Falls Memorial State Park
14086,Modoc National Forest
14087,Paradise Valley
15210,711 St. Mary's Road Park
14103,Rogue River National Forest
14108,San Bernardino National Forest
14116,Sequoia National Forest
14195,Cabrillo National Monument
14219,Gage Open Space
14225,Hennesy Property
16293,Bothwell Recreation Center
14197,Castro Crest
14203,China Beach
14205,Circle X Ranch
14206,Cold Creek Canyon Preserve
14207,Crissy Field
14210,Death Valley National Park
14211,Decker Canyon
14212,Devils Postpile National Monument
14250,Lava Beds National Monument
14252,Malibu Springs
15213,7th Avenue and Walnut Park
15214,7th Avenue Park
16125,Biscailuz Park
14297,Solstice Canyon
14259,Muir Woods National Monument
14260,Palo Comado Canyon
14261,Paramount Ranch
15215,7th Street Park
14264,Pinnacles National Park
15216,7th Street Park
15217,85th Avenue Mini Park
15218,88th Avenue Mini Park
15650,Ashford Park
14267,Presidio
14268,Rancho Corral de Tierra
14289,Santa Monica Mountains National Recreation Area
14291,Serrano Valley
15219,8th Street Greenbelt
15976,Bell Street Park
15182,21st Avenue Parkway
15245,Acalanes Ridge Open Space
14377,Brown's Valley Ridge Open Space
15697,Auburn Recreation District 3
14303,Whiskeytown-Shasta-Trinity National Recreation Area
14311,Zuma/Trancas Canyons
15220,8th Street Parkette
14312,Lake Piru
15183,22nd Street Landing
15184,24
15185,24th & York Mini Park
15186,24th Street Bypass Park
15188,25th St. Mini Park
15221,8th Street Reservoir Park
14348,UC Santa Cruz Campus Natural Reserve
25872,Stone Lakes
15623,Arroyo Park
14397,Lagoon Valley Hills Open Space
14399,Lagoon Valley Park
15222,9101 Sunset Ave
15267,Admiral Baker Golf Course
14435,Hiddenbrooke Open Space
14558,Foster Park
15244,Acacia Park
14664,Lime Ridge Open Space
15189,2800 Acre Water Bank
15575,Arcturus Park
14668,Shell Ridge Open Space
14798,Goodhart Wildlife Habitat Preserve
14800,Jalem Productions Acquisition
14801,Riverside Clark
14853,Hellman Park
15576,Arden Court
15069,New Bullards Bar Reservoir
15122,El Dorado Ranch Park
15168,109th Street Recreation Center
15169,10th Ave & Clement Mini Park
15171,13th Street Reservoir Park
15172,14th & 15th Avenue Open Space
15173,14th Street Park and Playground
15174,15th Avenue Steps
15223,98th Street Parkway
15225,A. W. Noon Park
15226,A.B. Davidson Park
15227,A.C. Warnack Nature Park
15228,A.J. Padelford Park
15231,Ab Brown Sports Complex
15270,Adobe Bluffs Neighborhood Park
15234,Abanico Open Space
15235,Abbe Park
15236,Abolitos Park
15237,Aborn Park
15238,Abraham Braxton Park
15239,Abrams
15241,Aburndale Recreation Center
15242,Acacia Memorial Park Cemeteries
15657,Ashwood Park
15492,Angeles National Forest
15585,Arista Park
15536,Apolinar Sangalang
15539,Apple Hill Park
15496,Angelo Coast Range Reserve
15551,Arakelian Park
15498,Angels Gate Park
15500,Animal Park
15501,Anna's Meadows
29595,Pirate Park
15371,Aliso Creek County Beach
15389,Almaden Lake
15390,Almaden Meadows
15391,Almaden Winery Park
15553,Arana Gulch
15617,Arroyo Park
15555,Arbolado Park
15604,Arnold Rue Park
15562,Arcade Creek Nature Area
15563,Arcade Creek Park
15597,Armstrong Park
15564,Arcade Creek Park Preserve Development
15674,Atlantic Avenue Park
15565,Arcadia Community Regional Park
15908,Beach Park
15372,Aliso Creek Greenbelt
